"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","W3","04-May-2022","        495.85","        492.05","        493.00","        470.00","        470.00","        473.05","        481.23","      12000","             5774730.00","         20","       8400","         70.00"
"HDFC","EQ","05-May-2022","       2206.95","       2230.35","       2251.90","       2207.00","       2215.55","       2215.40","       2228.94","    2661611","          5932563317.10","      93119","    1590663","         59.76"
"HDFC","W3","05-May-2022","        473.05","        470.70","        488.00","        470.00","        470.00","        470.00","        480.52","       7200","             3459720.00","         12","       4200","         58.33"
"HDFC","EQ","06-May-2022","       2215.40","       2170.00","       2190.00","       2142.75","       2159.00","       2150.65","       2160.17","    3862931","          8344598349.20","     176903","    2396534","         62.04"
"HDFC","W3","06-May-2022","        470.00","        475.00","        475.50","        470.00","        475.00","        474.50","        472.57","      51000","            24100890.00","         85","      46800","         91.76"
"HDFC","EQ","09-May-2022","       2150.65","       2115.00","       2181.00","       2113.60","       2170.20","       2168.30","       2148.80","    3969231","          8529090112.85","     163188","    2450142","         61.73"
"HDFC","W3","09-May-2022","        474.50","        451.10","        465.00","        451.10","        461.00","        461.00","        458.94","      24000","            11014470.00","         26","      15600","         65.00"
"HDFC","EQ","10-May-2022","       2168.30","       2163.45","       2221.80","       2160.25","       2200.00","       2201.30","       2200.26","    4205193","          9252533265.25","     172317","    2558844","         60.85"
"HDFC","W3","10-May-2022","        461.00","        465.25","        470.55","        456.00","        460.00","        457.45","        465.26","      15000","             6978900.00","         19","      13200","         88.00"
"HDFC","EQ","11-May-2022","       2201.30","       2228.20","       2237.85","       2186.35","       2227.00","       2219.10","       2210.76","    3499620","          7736813608.00","     198663","    2143486","         61.25"
"HDFC","W3","11-May-2022","        457.45","        460.00","        468.90","        445.55","        467.00","        456.00","        453.07","      13800","             6252420.00","         18","       9000","         65.22"
"HDFC","EQ","12-May-2022","       2219.10","       2190.00","       2204.00","       2143.00","       2151.45","       2150.45","       2169.88","    4361039","          9462948751.10","     206791","    2913248","         66.80"
"HDFC","W3","12-May-2022","        456.00","        451.55","        451.55","        441.25","        441.25","        441.25","        449.77","       8400","             3778080.00","          9","       8400","        100.00"
"HDFC","EQ","13-May-2022","       2150.45","       2165.40","       2190.95","       2125.25","       2131.95","       2132.95","       2160.08","    4905109","         10595408721.45","     171636","    3191909","         65.07"
"HDFC","W3","13-May-2022","        441.25","        443.00","        456.15","        443.00","        456.15","        456.15","        450.95","      12000","             5411430.00","         15","      11400","         95.00"
"HDFC","EQ","16-May-2022","       2132.95","       2134.50","       2182.55","       2130.55","       2174.75","       2172.10","       2164.73","    1745877","          3779345389.05","     105100","     852060","         48.80"
"HDFC","W3","16-May-2022","        456.15","        460.00","        476.95","        443.50","        444.15","        444.70","        451.73","      16800","             7589010.00","         27","      10800","         64.29"
"HDFC","EQ","17-May-2022","       2172.10","       2180.00","       2196.60","       2160.75","       2195.00","       2190.55","       2183.26","    3079155","          6722581365.60","     160956","    2009006","         65.25"
"HDFC","W3","17-May-2022","        444.70","        448.90","        450.35","        444.00","        444.00","        446.00","        449.02","      25800","            11584800.00","         39","      20400","         79.07"
"HDFC","EQ","18-May-2022","       2190.55","       2195.00","       2218.00","       2178.00","       2188.00","       2184.55","       2195.14","    2472415","          5427286623.85","     122402","    1428228","         57.77"
"HDFC","W3","18-May-2022","        446.00","        446.00","        446.00","        445.45","        445.45","        445.45","        445.59","       2400","             1069410.00","          3","       1200","         50.00"
"HDFC","EQ","19-May-2022","       2184.55","       2132.00","       2158.95","       2122.65","       2138.00","       2136.30","       2138.58","    3867697","          8271369181.90","     148706","    2586143","         66.87"
"HDFC","W3","19-May-2022","        445.45","        430.00","        430.00","        421.00","        421.00","        421.85","        422.90","      11400","             4821060.00","         13","      10800","         94.74"
"HDFC","EQ","20-May-2022","       2136.30","       2165.00","       2212.00","       2152.30","       2209.85","       2201.60","       2190.46","    3954167","          8661459537.80","     160680","    2608471","         65.97"
"HDFC","W3","20-May-2022","        421.85","        438.00","        450.00","        430.00","        433.05","        433.05","        439.06","      14400","             6322500.00","         21","      10800","         75.00"
"HDFC","EQ","23-May-2022","       2201.60","       2217.70","       2221.00","       2165.20","       2171.90","       2175.95","       2202.58","    3630816","          7997169556.10","     110463","    2498416","         68.81"
"HDFC","W3","23-May-2022","        433.05","        435.00","        435.00","        415.00","        415.00","        416.85","        426.62","      10200","             4351500.00","         17","       9000","         88.24"
"HDFC","EQ","24-May-2022","       2175.95","       2167.75","       2226.00","       2158.10","       2212.95","       2206.80","       2202.45","    3778065","          8320988003.20","     136564","    2213560","         58.59"
"HDFC","W3","24-May-2022","        416.85","        424.85","        429.00","        420.00","        421.00","        421.00","        420.35","      31200","            13115040.00","          6","      30600","         98.08"
